numero;codigo_produto;quantidade;preco
24252;520380;6;3
24252;1078680;8;1
24252;229900;6;10
24252;1037797;6;6
24252;746596;7;4
24252;1096818;7;2
24252;1040107;5;4
24252;235653;9;7
24252;1002334;6;3
24252;479745;6;2
24252;290478;7;2
24252;826490;7;4
24252;1004327;6;3
24252;783663;6;2
24253;1041119;8;20
24253;1013793;7;5
24253;1004327;5;3
24253;326779;5;10
24253;1022450;8;3
24253;1040107;5;4
24253;773912;5;5
24253;1002767;5;34
24253;231776;5;6
24253;812829;5;5
24253;783663;8;2
24253;1088126;5;9
24254;1002767;9;35
24254;773912;6;6
24254;479745;6;2
24254;1051518;9;7
24254;788975;5;2
24254;1101035;6;34
24254;1086543;8;20
24254;1040107;6;4
24254;783663;6;2
24254;1088126;5;8
24254;826490;6;4
24254;838819;7;7
24255;788975;6;3
24255;1013793;9;5
24255;544931;5;5
24255;235653;8;7
24255;812829;9;4
24255;1004327;7;3
24255;1088126;7;9
24255;746596;7;4
24255;243083;7;5
24255;695594;6;14
24255;1037797;6;5
24255;479745;7;2
24255;773912;6;6
24256;723457;9;3
24256;235653;5;7
24256;812829;7;4
24256;290478;7;3
24256;1022450;7;3
24256;1096818;6;2
24256;243083;6;4
24256;1041119;6;19
24256;773912;6;6
24256;231776;7;6
24257;1101035;7;35
24257;746596;8;3
24257;1013793;8;5
24257;1022450;7;3
24257;231776;7;6
24257;1096818;8;2
24257;544931;7;5
24257;520380;9;3
24257;1040107;7;4
24257;235653;5;7
24257;1041119;5;20
24257;723457;9;3
24258;783663;7;2
24258;1002767;5;35
24258;695594;8;14
24258;788975;7;3
24258;326779;7;10
24258;520380;8;3
24258;1042712;8;3
24258;479745;6;2
24258;229900;5;9
24258;1051518;7;7
24258;1040107;9;4
24258;1041119;6;19
24258;243083;7;5
24258;1088126;7;9
24259;1013793;5;5
24259;1037797;9;6
24259;695594;7;14
24259;723457;6;3
24259;1088126;8;8
24259;1004327;7;2
24259;229900;7;10
24259;783663;7;2
24259;1101035;6;35
24259;243083;7;5
24259;231776;6;5
24259;394479;7;2
24259;773912;6;6
24260;1088126;8;8
24260;826490;6;4
24260;243083;5;5
24260;1078680;6;1
24260;695594;8;15
24260;394479;7;2
24260;723457;6;3
24260;1002767;7;34
24260;326779;7;9
24260;1042712;8;3
24260;1051518;7;8
24261;544931;9;5
24261;229900;5;10
24261;1013793;8;6
24261;746596;8;4
24261;1002767;6;35
24261;1041119;7;19
24261;235653;9;7
24261;788975;5;2
24261;1022450;7;3
24261;1078680;9;1
24261;773912;7;6
24262;788975;5;2
24262;290478;8;3
24262;746596;8;3
24262;1037797;5;5
24262;773912;6;6
24262;520380;7;3
24262;1078680;9;1
24262;723457;5;2
24262;1013793;9;6
24262;1040107;8;4
24262;783663;6;2
24262;1088126;5;9
24263;1013793;7;6
24263;1096818;6;2
24263;1037797;8;5
24263;1022450;7;3
24263;783663;8;2
24263;1101035;6;35
24263;773912;9;6
24263;1041119;9;20
24263;243083;6;4
24263;812829;8;5
24263;788975;5;3
24263;723457;7;2
24264;1037797;8;6
24264;826490;7;4
24264;326779;5;9
24264;394479;9;2
24264;783663;9;2
24264;746596;6;4
24264;773912;8;6
24264;1051518;5;8
24264;243083;7;4
24264;1040107;6;4
24264;1096818;6;2
24264;1078680;6;1
24264;1088126;6;9
24264;235653;9;7
24265;243083;7;4
24265;1004327;6;3
24265;1086543;8;20
24265;746596;6;4
24265;812829;8;4
24265;788975;6;2
24265;826490;8;4
24265;1041119;5;19
24265;394479;6;2
24265;1002334;5;3
24265;1042712;6;3
24265;326779;5;9
24265;229900;9;9
24265;290478;5;3
24266;1013793;7;5
24266;1086543;5;19
24266;1096818;7;2
24266;1002767;7;35
24266;838819;5;8
24266;394479;8;2
24266;746596;7;4
24266;229900;9;10
24266;1037797;6;5
24266;290478;7;3
24266;235653;8;7
24266;1002334;7;3
24267;783663;5;2
24267;479745;7;2
24267;1086543;9;19
24267;1004327;7;3
24267;838819;8;7
24267;520380;6;3
24267;773912;7;6
24267;1013793;6;5
24267;746596;7;3
24267;1051518;7;7
24267;1078680;8;1
24268;1096818;6;2
24268;1088126;6;8
24268;1078680;8;1
24268;229900;8;10
24268;746596;8;4
24268;235653;8;7
24268;695594;6;15
24268;1002767;7;35
24268;290478;8;3
24269;544931;6;5
24269;1078680;5;1
24269;1040107;8;4
24269;723457;6;3
24269;1051518;8;7
24269;235653;8;7
24269;1041119;6;20
24269;1002767;6;35
24269;1101035;6;34
24269;479745;8;2
24269;520380;8;3
24269;812829;7;5
24270;1041119;7;19
24270;326779;7;10
24270;1086543;7;19
24270;1040107;9;4
24270;479745;8;2
24270;788975;9;2
24270;243083;5;4
24270;290478;9;2
24270;235653;7;7
24270;1101035;7;34
24270;1013793;8;5
24270;1096818;6;2
24270;229900;6;9
24271;1086543;7;20
24271;746596;5;3
24271;520380;7;3
24271;1040107;6;4
24271;826490;6;4
24271;1002767;5;35
24271;394479;8;2
24271;1088126;6;9
24271;1002334;9;4
24272;1022450;8;3
24272;838819;5;7
24272;1101035;5;35
24272;520380;6;3
24272;812829;5;5
24272;394479;8;2
24272;1002767;7;34
24272;1037797;5;5
24272;231776;7;6
24272;1086543;9;20
24272;1096818;6;2
24272;229900;8;9
24273;826490;7;4
24273;788975;6;3
24273;1101035;7;35
24273;243083;8;5
24273;1002767;6;34
24273;773912;7;6
24273;544931;6;5
24273;520380;6;3
24273;1042712;7;3
24273;1004327;7;2
24274;1101035;7;35
24274;1078680;6;1
24274;1042712;7;3
24274;723457;7;3
24274;235653;7;7
24274;1040107;8;4
24274;520380;9;3
24274;1022450;6;3
24274;783663;6;2
24274;394479;7;2
24274;326779;6;10
24274;773912;6;5
24274;1041119;8;20
24275;326779;6;10
24275;783663;7;2
24275;1041119;6;19
24275;520380;7;3
24275;235653;7;7
24275;746596;5;4
24275;812829;7;4
24275;773912;6;5
24275;1086543;8;20
24275;1002767;6;34
24275;229900;5;9
24275;1051518;9;7
24275;1013793;7;6
24276;1051518;5;8
24276;1040107;5;4
24276;1042712;7;3
24276;479745;9;2
24276;544931;8;5
24276;1022450;5;3
24276;235653;7;7
24276;231776;5;5
24276;1101035;7;35
24276;1041119;6;20
24276;1078680;8;1
24276;520380;7;3
24277;1040107;7;4
24277;235653;8;7
24277;695594;8;14
24277;1004327;7;3
24277;746596;8;4
24277;1041119;7;20
24277;1002767;7;34
24277;1101035;6;34
24277;394479;6;2
24277;1037797;5;6
24277;1086543;5;20
24277;788975;8;2
24278;1040107;7;4
24278;1041119;8;19
24278;788975;8;2
24278;544931;8;5
24278;1002767;6;34
24278;812829;7;5
24278;394479;6;2
24278;290478;8;2
24279;326779;8;10
24279;1078680;5;1
24279;1037797;6;5
24279;231776;9;5
24279;243083;8;5
24279;1088126;8;9
24279;290478;7;2
24279;1042712;7;3
24279;1040107;8;4
24279;746596;9;3
24279;1002767;7;35
24279;783663;8;2
24279;394479;8;2
24279;1013793;5;5
24280;1022450;6;3
24280;1088126;6;9
24280;1037797;7;6
24280;520380;6;3
24280;1042712;8;3
24280;1086543;6;19
24280;746596;6;4
24280;1013793;8;6
24280;1101035;9;35
24280;723457;6;2
24280;695594;6;14
24280;1004327;8;3
24281;290478;9;2
24281;773912;7;6
24281;746596;9;3
24281;1086543;7;20
24281;243083;8;4
24281;723457;6;3
24281;1051518;6;7
24281;695594;8;15
24281;326779;8;10
24281;1078680;9;1
24282;1078680;8;1
24282;479745;9;2
24282;1022450;7;3
24282;1088126;5;9
24282;1013793;5;5
24282;1002767;6;35
24282;788975;7;3
24282;1002334;8;3
24282;231776;6;6
24282;826490;6;4
24282;1096818;8;2
24283;723457;8;3
24283;479745;6;2
24283;544931;8;5
24283;231776;7;6
24283;695594;5;14
24283;235653;9;7
24283;788975;7;2
24283;1086543;7;19
24283;783663;6;2
24283;1088126;6;8
24283;812829;9;5
24283;326779;8;10
24283;1041119;6;19
24283;1022450;6;3
24284;1051518;6;8
24284;544931;7;5
24284;1022450;7;3
24284;788975;6;3
24284;235653;6;7
24284;826490;5;4
24284;1041119;8;19
24284;243083;8;4
24284;695594;8;14
24284;1088126;5;8
24284;1042712;6;3
24285;229900;5;10
24285;290478;8;3
24285;1004327;8;2
24285;1040107;7;4
24285;812829;8;5
24285;544931;9;5
24285;1037797;7;5
24285;394479;6;2
24285;243083;8;5
24285;1013793;7;5
24285;783663;8;2
24285;1042712;5;3
24286;1088126;6;9
24286;788975;7;3
24286;231776;8;6
24286;1096818;9;2
24286;783663;9;2
24286;235653;6;7
24286;826490;9;4
24286;290478;8;3
24286;243083;7;5
24286;1051518;8;7
24287;1101035;5;35
24287;520380;6;3
24287;479745;7;2
24287;1013793;6;5
24287;1022450;7;3
24287;544931;6;5
24287;1088126;8;9
24287;788975;6;2
24287;746596;5;3
24287;243083;6;4
24287;394479;6;2
24287;783663;8;2
24287;229900;8;9
24287;1040107;9;4
24288;326779;7;10
24288;746596;6;3
24288;479745;5;2
24288;783663;8;2
24288;1096818;6;2
24288;1088126;5;9
24288;1078680;8;1
24288;1002767;9;35
24288;544931;6;5
24288;723457;8;2
24288;812829;9;4
24288;1013793;7;5
24289;1042712;8;3
24289;1051518;6;8
24289;746596;6;3
24289;229900;7;10
24289;1088126;5;8
24289;1041119;5;20
24289;773912;8;6
24289;695594;6;15
24289;1004327;6;3
24290;235653;9;7
24290;231776;7;5
24290;544931;8;5
24290;812829;7;4
24290;1042712;5;3
24290;1078680;8;1
24290;723457;8;3
24290;1022450;6;3
24290;394479;7;2
24290;1051518;6;8
24290;1041119;6;19
24290;229900;6;9
24290;783663;5;2
24291;773912;5;5
24291;1004327;9;2
24291;1040107;6;4
24291;1101035;6;34
24291;1078680;5;1
24291;1037797;7;5
24291;1041119;7;20
24291;812829;9;5
24292;1101035;7;34
24292;1013793;6;5
24292;1078680;8;1
24292;812829;9;4
24292;326779;7;9
24292;231776;9;5
24292;1088126;6;9
24292;746596;9;3
24292;1042712;6;3
24293;1013793;7;5
24293;326779;8;9
24293;1040107;6;4
24293;783663;5;2
24293;773912;8;5
24293;1042712;8;3
24293;231776;7;5
24293;826490;6;4
24293;1004327;7;2
24293;1078680;9;1
24293;838819;7;8
24294;1041119;8;20
24294;1002767;9;34
24294;1037797;6;6
24294;231776;9;5
24294;1096818;8;2
24294;1004327;7;3
24294;773912;7;5
24294;394479;7;2
24294;290478;7;3
24294;746596;8;3
24294;1040107;8;4
24294;1002334;9;4
24294;544931;6;5
24294;812829;6;5
24295;783663;7;2
24295;1002767;9;35
24295;1041119;8;20
24295;812829;6;4
24295;229900;5;9
24295;394479;8;2
24295;231776;6;5
24295;1051518;8;8
24295;1101035;6;34
24295;544931;9;5
24295;290478;7;3
24295;520380;5;3
24296;838819;7;7
24296;1088126;8;8
24296;1101035;8;34
24296;812829;7;4
24296;695594;6;15
24296;773912;7;5
24296;783663;5;2
24296;1037797;8;5
24296;544931;6;5
24296;1042712;6;3
24296;1013793;8;6
24296;1002767;9;35
24297;229900;9;9
24297;1013793;6;6
24297;520380;5;3
24297;394479;7;2
24297;290478;6;3
24297;544931;6;5
24297;1004327;5;2
24297;783663;6;2
24297;723457;8;3
24298;479745;8;2
24298;290478;9;2
24298;1088126;6;8
24298;1051518;7;7
24298;1096818;9;2
24298;788975;5;3
24298;838819;6;7
24298;826490;7;4
24298;1101035;6;35
24298;746596;7;3
24298;1078680;6;1
24298;326779;8;10
24299;1040107;6;4
24299;544931;5;5
24299;326779;8;10
24299;1013793;8;6
24299;1041119;5;19
24299;231776;6;5
24299;1051518;9;7
24299;1078680;7;1
24299;1086543;6;19
24299;788975;8;2
24299;773912;9;6
24299;1096818;8;2
24300;826490;5;4
24300;290478;7;2
24300;326779;8;10
24300;520380;7;3
24300;1086543;7;20
24300;1040107;6;4
24300;1037797;7;5
24300;1088126;7;9
24300;773912;7;6
24300;1042712;8;3
24301;723457;8;2
24301;1040107;6;4
24301;1088126;6;9
24301;290478;8;2
24301;1013793;7;6
24301;1042712;7;3
24301;235653;7;7
24301;231776;9;5
24301;838819;8;8
24301;1041119;8;19
24301;1086543;6;19
24301;326779;8;9
24301;1096818;6;2
24301;826490;8;4
24302;235653;9;7
24302;1051518;6;7
24302;1086543;9;20
24302;1101035;9;35
24302;826490;6;4
24302;812829;7;4
24302;229900;9;9
24302;1002334;5;4
24303;695594;7;15
24303;783663;6;2
24303;1013793;6;6
24303;544931;9;5
24303;229900;7;9
24303;290478;6;3
24303;235653;5;7
24303;788975;7;2
24303;1037797;6;5
24303;826490;7;4
24303;394479;7;2
24303;1002767;7;35
24303;1101035;9;35
24304;1022450;8;3
24304;812829;8;4
24304;1086543;5;19
24304;229900;6;9
24304;788975;6;3
24304;235653;7;7
24304;243083;6;5
24304;1002767;7;35
24304;1040107;5;4
24305;1002767;8;35
24305;231776;8;5
24305;229900;5;10
24305;243083;6;5
24305;812829;7;5
24305;290478;5;2
24305;773912;9;6
24305;479745;6;2
24306;544931;5;5
24306;1078680;9;1
24306;1002767;8;34
24306;1096818;7;2
24306;1086543;9;20
24306;1101035;7;35
24306;826490;7;4
24306;723457;7;2
24306;1042712;8;3
24306;1022450;7;3
24306;243083;6;4
24306;746596;6;3
24307;1051518;6;8
24307;1040107;6;4
24307;1041119;7;20
24307;326779;6;9
24307;1002334;8;3
24307;1022450;5;3
24307;1037797;7;6
24307;235653;5;7
24308;479745;7;2
24308;1101035;5;35
24308;1002767;6;34
24308;231776;7;5
24308;826490;8;4
24308;1096818;8;2
24308;235653;6;7
24308;229900;7;10
24308;520380;7;3
24308;394479;6;2
24308;783663;8;2
24308;1037797;8;5
24308;812829;8;5
24309;1040107;5;4
24309;695594;8;15
24309;723457;9;3
24309;1004327;8;3
24309;326779;7;10
24309;235653;5;7
24309;1037797;7;6
24309;1022450;8;3
24309;479745;8;2
24309;520380;8;3
24309;290478;9;2
24310;1013793;9;6
24310;1078680;6;1
24310;290478;7;3
24310;1022450;7;3
24310;1041119;6;20
24310;723457;7;3
24310;1002334;8;3
24310;229900;7;10
24310;826490;7;4
24310;1002767;9;35
24310;1042712;9;3
24310;1096818;9;2
24310;235653;8;7
24311;1042712;6;3
24311;231776;8;6
24311;746596;7;4
24311;826490;9;4
24311;243083;7;5
24311;723457;6;3
24311;1101035;8;34
24311;1013793;5;5
24311;1022450;6;3
24311;1041119;5;19
24311;1040107;6;4
24312;788975;5;3
24312;1002334;6;3
24312;826490;7;4
24312;746596;6;4
24312;723457;9;2
24312;290478;6;2
