numero;codigo_produto;quantidade;preco
88944;235653;9;7
88944;544931;8;5
88944;1088126;6;9
88944;1042712;9;3
88944;812829;9;5
88944;394479;6;2
88944;783663;8;2
88944;1013793;9;5
88944;723457;5;2
88944;479745;6;2
88944;1004327;9;2
88944;1037797;5;5
88944;773912;6;5
88945;1037797;6;5
88945;1096818;9;2
88945;1101035;6;35
88945;1041119;8;19
88945;1086543;5;20
88945;746596;6;4
88945;826490;7;4
88945;788975;7;3
88945;1040107;8;4
88945;479745;8;2
88945;1013793;6;5
88946;1096818;9;2
88946;229900;7;10
88946;812829;9;4
88946;788975;6;3
88946;1041119;6;19
88946;1002334;7;4
88946;479745;7;2
88946;1042712;9;3
88946;544931;8;5
88946;1022450;6;3
88946;1013793;6;6
88947;479745;6;2
88947;229900;6;10
88947;1002767;5;35
88947;826490;6;4
88947;1013793;6;6
88947;1040107;7;4
88947;695594;6;14
88947;231776;8;5
88947;746596;7;4
88948;1101035;8;35
88948;723457;8;2
88948;1096818;8;2
88948;1078680;7;1
88948;326779;6;10
88948;479745;5;2
88948;783663;5;2
88948;773912;8;6
88948;1051518;5;7
88948;1037797;7;6
88948;1013793;8;6
88948;1040107;9;4
88948;695594;9;15
88949;1101035;8;34
88949;812829;7;5
88949;326779;5;10
88949;1013793;9;6
88949;788975;6;2
88949;243083;6;4
88949;231776;8;6
88949;229900;9;10
88950;326779;6;9
88950;290478;7;3
88950;1041119;8;19
88950;479745;5;2
88950;243083;6;5
88950;773912;6;5
88950;1042712;7;3
88950;229900;5;9
88950;1004327;7;3
88950;695594;7;15
88950;231776;6;6
88950;1002334;7;3
88951;229900;6;10
88951;1101035;6;34
88951;1096818;9;2
88951;1088126;7;8
88951;746596;6;4
88951;290478;6;2
88951;1004327;8;3
88951;1041119;7;19
88951;1042712;6;3
88951;544931;7;5
88952;1096818;5;2
88952;1022450;6;3
88952;746596;7;3
88952;1088126;7;8
88952;1078680;6;1
88952;1051518;7;7
88952;1101035;8;34
88952;838819;9;8
88952;826490;9;4
88952;695594;8;14
88953;826490;7;4
88953;229900;6;9
88953;520380;8;3
88953;783663;7;2
88953;1004327;7;2
88953;1088126;8;8
88953;773912;5;5
88953;544931;8;5
88953;231776;8;6
88954;1002767;5;35
88954;1078680;6;1
88954;1002334;6;4
88954;544931;6;5
88954;1022450;8;3
88954;746596;7;4
88954;520380;5;3
88954;326779;5;10
88954;1051518;7;8
88954;773912;6;6
88954;1042712;9;3
88955;1040107;8;4
88955;235653;8;7
88955;1088126;6;9
88955;1096818;6;2
88955;1004327;8;3
88955;544931;6;5
88955;838819;9;7
88955;1101035;7;34
88955;243083;5;5
88955;788975;6;2
88955;231776;6;5
88955;1022450;9;3
88956;394479;7;2
88956;243083;8;5
88956;235653;8;7
88956;1004327;8;3
88956;1088126;8;9
88956;1101035;6;34
88956;812829;8;4
88956;1051518;6;8
88956;1096818;8;2
88956;290478;8;2
88956;1041119;9;20
88956;1037797;7;5
88956;544931;8;5
88957;1042712;7;3
88957;746596;7;4
88957;723457;7;2
88957;235653;9;7
88957;544931;6;5
88957;695594;5;14
88957;243083;6;5
88957;231776;5;6
88957;1096818;8;2
88957;229900;7;9
88957;479745;7;2
88957;1040107;7;4
88957;826490;8;4
88958;788975;9;3
88958;1040107;7;4
88958;520380;9;3
88958;1042712;8;3
88958;838819;5;8
88958;1037797;5;5
88958;479745;6;2
88958;695594;6;15
88958;1002334;6;4
88958;1088126;6;8
88958;1004327;5;3
88958;1041119;6;20
88958;1013793;6;6
88959;229900;5;9
88959;773912;7;5
88959;290478;7;2
88959;812829;8;4
88959;1013793;7;6
88959;479745;5;2
88959;243083;5;5
88959;826490;8;4
88959;695594;9;15
88959;235653;7;7
88959;231776;7;5
88959;723457;7;3
88959;1086543;6;20
88959;1078680;5;1
88960;1096818;8;2
88960;1086543;7;20
88960;290478;6;3
88960;1041119;8;20
88960;1088126;6;9
88960;812829;8;4
88960;479745;6;2
88960;723457;7;3
88960;1051518;7;7
88961;1078680;8;1
88961;695594;7;14
88961;812829;6;4
88961;1004327;7;3
88961;1002767;5;35
88961;788975;6;3
88961;826490;6;4
88961;229900;7;10
88961;243083;6;5
88961;1022450;5;3
88961;544931;7;5
88962;1078680;8;1
88962;1086543;8;20
88962;235653;7;7
88962;1037797;8;6
88962;1002334;7;4
88962;1002767;5;34
88962;479745;9;2
88962;826490;9;4
88962;326779;6;9
88962;1088126;6;9
88963;1042712;8;3
88963;1004327;7;2
88963;231776;8;6
88963;394479;8;2
88963;235653;8;7
88963;1088126;9;8
88963;1040107;8;4
88963;1037797;8;6
88963;1002334;7;4
