numero;codigo_produto;quantidade;preco
33981;235653;8;7
33981;788975;5;2
33981;243083;9;5
33981;1040107;9;4
33981;1051518;6;8
33981;290478;8;2
33981;1037797;5;5
33981;1086543;6;20
33981;723457;8;2
33981;394479;8;2
33982;1040107;6;4
33982;229900;7;9
33982;1042712;8;3
33982;544931;6;5
33982;1078680;5;1
33982;838819;6;7
33982;326779;8;9
33982;290478;6;3
33982;243083;7;4
33982;812829;6;4
33982;1002767;8;35
33983;1022450;7;3
33983;1088126;7;8
33983;1004327;5;2
33983;479745;7;2
33983;1101035;8;34
33983;773912;8;6
33983;838819;8;7
33983;1041119;6;19
33984;1037797;5;6
33984;788975;8;2
33984;1004327;8;3
33984;838819;8;7
33984;235653;5;7
33984;1002767;6;34
33984;231776;7;5
33984;812829;6;4
33984;326779;8;10
33984;1088126;6;9
33984;1096818;8;2
33985;520380;5;3
33985;394479;5;2
33985;229900;6;9
33985;1004327;6;3
33985;235653;8;7
33985;812829;8;5
33985;1041119;6;19
33985;1088126;6;8
33985;788975;8;2
33985;290478;7;3
33985;243083;5;4
33986;394479;9;2
33986;1022450;6;3
33986;1078680;7;1
33986;544931;6;5
33986;520380;5;3
33986;1051518;7;7
33986;1004327;7;3
33986;746596;7;4
33986;243083;6;5
33986;1088126;6;8
33986;1096818;7;2
33987;231776;6;5
33987;695594;6;15
33987;235653;9;7
33987;1101035;8;34
33987;723457;7;3
33987;394479;5;2
33987;1078680;8;1
33987;812829;8;5
33987;1002767;7;34
33987;1013793;7;5
33987;1040107;7;4
33988;229900;8;10
33988;243083;7;4
33988;1101035;6;35
33988;788975;7;3
33988;1022450;6;3
33988;1042712;5;3
33988;773912;9;5
33988;479745;5;2
33988;746596;6;3
33989;1002334;6;4
33989;479745;7;2
33989;723457;5;3
33989;1086543;8;20
33989;1004327;9;2
33989;243083;6;5
33989;1051518;9;7
33989;826490;9;4
33989;695594;6;15
33989;1022450;8;3
33989;1042712;8;3
33989;229900;6;10
33990;479745;8;2
33990;746596;9;4
33990;1051518;7;7
33990;243083;7;4
33990;723457;8;2
33990;1101035;8;35
33990;1088126;8;8
33990;1037797;6;6
33990;231776;9;5
33990;1004327;6;3
33990;326779;9;10
33990;1078680;9;1
33990;788975;8;3
33991;1013793;7;6
33991;838819;7;8
33991;326779;8;9
33991;394479;8;2
33991;544931;9;5
33991;1004327;5;2
33991;235653;7;7
33991;520380;7;3
33991;479745;9;2
33991;1088126;7;8
33991;1002767;6;34
33991;1078680;8;1
33992;1088126;6;9
33992;1041119;6;19
33992;394479;8;2
33992;231776;5;5
33992;1022450;9;3
33992;695594;6;15
33992;290478;8;3
33992;1042712;6;3
33992;326779;9;10
33992;773912;6;6
33992;788975;6;2
33992;1051518;5;8
33992;826490;8;4
33993;1101035;5;35
33993;826490;6;4
33993;723457;8;2
33993;1078680;5;1
33993;1040107;9;4
33993;773912;7;6
33993;231776;7;5
33993;1022450;9;3
33993;1004327;9;2
33993;235653;6;7
33993;1042712;6;3
33994;479745;8;2
33994;1004327;5;3
33994;773912;5;5
33994;520380;8;3
33994;723457;6;2
33994;1041119;7;20
33994;838819;6;8
33994;235653;7;7
33994;1078680;7;1
33994;1013793;9;6
33994;290478;6;2
33994;1051518;9;8
33995;1022450;6;3
33995;231776;6;6
33995;695594;9;14
33995;229900;7;10
33995;520380;7;3
33995;812829;9;5
33995;1051518;9;8
33995;1078680;7;1
33995;544931;8;5
33995;243083;8;4
33995;290478;7;3
33995;1040107;8;4
33995;1096818;6;2
33996;1101035;5;34
33996;479745;7;2
33996;1051518;5;7
33996;773912;8;6
33996;695594;8;15
33996;229900;8;9
33996;1022450;6;3
33996;1041119;8;20
33996;1037797;6;6
33996;838819;6;8
33996;1088126;7;9
33996;1002767;8;35
33996;1096818;8;2
33996;783663;5;2
33997;290478;7;3
33997;1041119;6;19
33997;1088126;8;8
33997;773912;5;5
