numero;codigo_produto;quantidade;preco
43329;394479;7;2
43329;1086543;7;20
43329;235653;9;7
43329;1004327;7;2
43329;1096818;9;2
43329;479745;6;2
43329;1042712;9;3
43329;788975;8;3
43329;1002767;5;34
43329;695594;5;15
43329;723457;5;2
43329;326779;7;10
43329;1088126;6;8
43330;723457;5;3
43330;544931;9;5
43330;1101035;9;34
43330;1096818;9;2
43330;1022450;6;3
43330;243083;8;4
43330;394479;6;2
43330;783663;8;2
43330;1040107;8;4
43330;1037797;8;6
43331;1013793;8;6
43331;1004327;8;2
43331;788975;6;2
43331;1022450;6;3
43331;1037797;5;6
43331;1051518;6;8
43331;1042712;8;3
43331;1088126;5;9
43331;812829;8;4
43332;243083;7;4
43332;1013793;6;5
43332;520380;8;3
43332;1042712;6;3
43332;695594;5;15
43332;1002334;6;3
43332;231776;8;6
43332;1037797;5;5
43332;773912;9;5
43332;1078680;7;1
43332;1041119;7;19
43332;826490;8;4
43333;290478;8;3
43333;229900;7;9
43333;520380;6;3
43333;1101035;6;34
43333;695594;6;15
43333;1004327;6;3
43333;1041119;5;19
43333;479745;7;2
43333;746596;8;3
43333;394479;5;2
43333;826490;5;4
43333;838819;9;8
43333;1086543;5;19
43333;235653;5;7
43334;788975;6;3
43334;1022450;8;3
43334;290478;7;2
43334;695594;8;14
43334;235653;5;7
43334;243083;7;4
43334;229900;8;9
43334;544931;5;5
43334;231776;7;6
43334;838819;8;7
43334;479745;9;2
43334;1051518;6;8
43335;544931;9;5
43335;723457;6;3
43335;1042712;6;3
43335;1022450;7;3
43335;746596;8;3
43335;479745;6;2
43335;773912;8;5
43335;229900;7;9
43335;1051518;6;7
43335;1037797;6;5
43335;243083;7;5
43335;231776;6;6
43335;1088126;7;8
43335;1078680;9;1
43336;783663;6;2
43336;788975;6;3
43336;1096818;5;2
43336;1088126;5;9
43336;812829;6;4
43336;1078680;7;1
43336;326779;9;10
43336;243083;6;5
43336;235653;6;7
43336;1004327;5;2
43336;1041119;6;19
43336;1037797;6;5
43336;520380;8;3
43336;394479;8;2
43337;1101035;9;35
43337;1051518;8;7
43337;1022450;7;3
43337;1078680;5;1
43337;788975;8;3
43337;520380;8;3
43337;1041119;5;19
43337;479745;6;2
43337;1042712;5;3
43337;1086543;7;20
43338;394479;8;2
43338;229900;6;9
43338;1051518;8;8
43338;1096818;7;2
43338;1013793;9;5
43338;783663;9;2
43338;1088126;6;8
43338;746596;5;3
43339;479745;8;2
43339;788975;8;2
43339;231776;9;5
43339;544931;6;5
43339;1040107;8;4
43339;1037797;6;5
43339;290478;5;2
43339;812829;7;5
43339;235653;7;7
43339;723457;6;2
43339;229900;8;9
43339;695594;5;15
43339;746596;6;4
43339;1013793;7;5
43340;394479;6;2
43340;788975;8;2
43340;1013793;7;6
43340;479745;9;2
43340;1086543;9;20
43340;1088126;7;9
43340;1037797;6;6
43340;1042712;8;3
43340;544931;9;5
43340;326779;6;10
43341;1086543;9;20
43341;1037797;8;6
43341;1078680;7;1
43341;290478;9;3
43341;783663;6;2
43341;1042712;5;3
43341;243083;7;5
43341;479745;5;2
43342;394479;8;2
43342;1096818;7;2
43342;229900;9;10
43342;1013793;6;6
43342;1004327;7;3
43342;695594;8;14
43342;1086543;6;20
43342;1101035;7;34
43342;1042712;8;3
43342;812829;7;5
43342;783663;7;2
43342;544931;6;5
43343;773912;9;6
43343;1002767;6;35
43343;1040107;8;4
43343;326779;7;10
43343;1022450;9;3
43343;394479;7;2
43343;1013793;6;6
43343;1086543;5;19
43343;229900;6;10
43343;783663;9;2
43343;1088126;6;9
43343;520380;6;3
43343;746596;6;3
43343;838819;7;8
43344;812829;6;4
43344;1101035;6;35
43344;1002767;8;34
43344;1042712;6;3
43344;544931;9;5
43344;231776;9;6
43344;1088126;7;8
43344;290478;6;2
43345;394479;5;2
43345;1096818;5;2
43345;746596;9;3
43345;290478;6;3
43345;1013793;8;5
43345;1002767;9;34
43345;1086543;7;20
43345;812829;7;5
