numero;codigo_produto;quantidade;preco
106157;1096818;8;2
106157;1013793;5;6
106157;1002767;8;35
106157;746596;6;3
106157;812829;6;5
106157;520380;7;3
106157;826490;6;4
106157;1002334;9;4
106157;290478;5;3
106158;723457;7;3
106158;826490;9;4
106158;229900;6;10
106158;479745;9;2
106158;783663;8;2
106158;1004327;8;3
106158;394479;6;2
106158;1096818;8;2
106158;788975;7;2
106158;1040107;8;4
106159;235653;9;7
106159;1096818;7;2
106159;1088126;9;8
106159;1040107;9;4
106159;783663;6;2
106159;243083;9;4
106159;231776;7;6
106159;812829;8;4
106160;723457;7;2
106160;746596;6;4
106160;788975;6;2
106160;1078680;6;1
106160;1013793;6;5
106160;826490;9;4
106160;1002767;8;34
106160;1096818;8;2
106160;1051518;5;8
106160;1040107;6;4
106160;1101035;7;35
106161;1037797;7;6
106161;243083;9;4
106161;826490;6;4
106161;544931;9;5
106161;1096818;9;2
106161;394479;9;2
106161;235653;8;7
106161;1086543;7;20
106161;1004327;9;2
106161;479745;7;2
106161;1013793;7;5
106161;788975;5;3
106161;229900;6;10
106162;235653;9;7
106162;1013793;6;5
106162;231776;6;5
106162;695594;7;14
106162;826490;9;4
106162;290478;6;2
106162;1002767;6;34
106162;1088126;9;8
106162;326779;8;9
106162;1101035;5;34
106162;1022450;6;3
106162;1086543;8;19
106162;1037797;6;6
106163;1040107;8;4
106163;788975;8;3
106163;746596;6;4
106163;1022450;6;3
106163;1013793;7;6
106163;1101035;7;34
106163;1002767;8;35
106163;394479;5;2
106163;695594;8;15
106163;812829;8;5
106163;520380;7;3
106164;1101035;7;34
106164;1042712;9;3
106164;290478;6;3
106164;326779;5;9
106164;1004327;7;3
106164;1037797;7;6
106164;520380;6;3
106164;723457;8;2
106165;520380;8;3
106165;394479;6;2
106165;479745;7;2
106165;746596;6;4
106165;838819;8;8
106165;544931;8;5
106165;1096818;7;2
106165;1101035;5;35
106165;723457;9;3
106166;1004327;9;2
106166;1040107;6;4
106166;1002334;6;4
106166;1013793;8;5
106166;695594;8;15
106166;1101035;9;35
106166;394479;8;2
106166;746596;7;4
106166;1002767;8;34
106166;326779;8;10
106166;812829;8;5
106167;231776;6;5
106167;479745;6;2
106167;1004327;8;2
106167;1096818;5;2
106167;1078680;7;1
106167;1002334;9;3
106167;1022450;8;3
106167;695594;7;15
106167;290478;9;2
106168;783663;5;2
106168;812829;6;5
106168;1086543;6;20
106168;290478;7;2
106168;1051518;8;7
106168;723457;5;3
106168;394479;8;2
106168;1042712;9;3
106168;1078680;9;1
106168;520380;7;3
106168;544931;8;5
106168;826490;9;4
106169;1086543;8;20
106169;1022450;7;3
106169;695594;8;15
106169;826490;7;4
106169;1040107;6;4
106169;544931;8;5
106169;1051518;8;8
106169;1088126;9;9
106169;235653;5;7
106169;788975;6;3
106169;1078680;7;1
106169;783663;8;2
106169;1101035;8;35
106170;812829;7;4
106170;1040107;7;4
106170;788975;6;3
106170;479745;9;2
106170;1037797;7;5
106170;1051518;5;7
106170;1004327;6;3
106170;695594;9;14
106170;1088126;8;9
106170;290478;8;3
106170;231776;6;5
106171;812829;7;5
106171;1086543;9;19
106171;1051518;7;8
106171;1041119;8;19
106171;394479;7;2
106171;1096818;8;2
106171;746596;7;4
106171;520380;8;3
106171;1002767;5;34
106171;1088126;7;8
106172;788975;6;3
106172;723457;8;3
106172;479745;8;2
106172;326779;5;10
106172;1088126;6;9
106172;520380;8;3
106172;229900;7;10
106172;1101035;7;35
106172;1037797;9;5
106173;812829;7;5
106173;1022450;8;3
106173;1101035;6;35
106173;1096818;8;2
106173;1078680;5;1
106173;229900;7;9
106173;1041119;8;20
106173;695594;5;15
106173;231776;8;5
106173;394479;7;2
106174;1013793;7;6
106174;826490;7;4
106174;1051518;6;7
106174;812829;7;4
106174;1041119;8;19
106174;746596;8;4
106174;231776;7;5
106174;1040107;8;4
106174;723457;5;2
106175;695594;6;15
106175;1002334;6;4
106175;520380;8;3
106175;1096818;7;2
106175;773912;7;5
106175;788975;7;2
106175;243083;7;5
106175;1101035;6;34
106175;290478;9;3
106175;1086543;6;19
106176;723457;7;2
106176;1078680;7;1
106176;1086543;9;19
106176;544931;6;5
106176;1002767;7;35
106176;520380;6;3
106176;788975;6;2
106176;231776;9;6
106176;1022450;6;3
106177;243083;6;5
106177;1051518;9;7
106177;783663;6;2
106177;788975;9;3
106177;520380;6;3
106177;1004327;7;3
106177;773912;7;5
106177;394479;8;2
106177;723457;8;3
106177;695594;6;15
106177;1013793;8;6
106177;235653;7;7
106178;788975;9;3
106178;1078680;9;1
106178;231776;9;5
106178;243083;6;4
106178;1096818;7;2
106178;746596;7;4
106178;1040107;7;4
106178;773912;7;5
106178;326779;8;9
106178;1002767;8;35
106178;1101035;8;35
106178;826490;8;4
106178;1037797;8;6
106179;479745;9;2
106179;243083;6;5
106179;1037797;5;5
106179;544931;9;5
106179;1022450;7;3
106179;1096818;6;2
106179;746596;7;4
106179;1101035;7;35
106179;394479;7;2
106180;1078680;6;1
106180;812829;6;4
106180;1013793;8;5
106180;1004327;8;2
106180;229900;6;9
106180;1002767;8;34
106180;773912;5;5
106180;746596;5;3
106180;394479;6;2
106180;1037797;7;6
106180;788975;8;2
106180;235653;6;7
106181;1002334;7;4
106181;1101035;6;35
106181;1037797;7;6
106181;290478;8;2
106181;235653;6;7
106181;326779;8;10
106181;788975;8;3
106181;695594;7;15
106181;394479;7;2
106182;783663;6;2
106182;1088126;7;8
106182;1042712;7;3
106182;695594;5;14
106182;231776;9;5
106182;1002767;9;35
106182;826490;8;4
106182;520380;6;3
106183;326779;7;9
106183;1096818;8;2
106183;290478;6;3
106183;1004327;7;2
106183;723457;7;3
106183;1022450;7;3
106183;394479;5;2
106183;783663;5;2
106183;788975;7;3
106183;1040107;6;4
106183;773912;7;5
106183;1051518;8;8
106184;479745;8;2
106184;1022450;6;3
106184;394479;5;2
106184;788975;6;2
106184;235653;7;7
106184;746596;7;4
106184;812829;7;5
106184;229900;6;10
106184;783663;6;2
106184;1088126;6;8
106184;326779;9;10
106184;773912;6;5
106184;544931;5;5
106185;812829;8;5
106185;1088126;8;9
106185;229900;7;9
106185;723457;7;3
106185;746596;8;3
106185;243083;7;4
106185;1037797;8;5
106185;394479;8;2
106185;326779;8;10
106185;1042712;6;3
106185;479745;9;2
106185;235653;6;7
106186;231776;6;6
106186;243083;8;4
106186;1078680;7;1
106186;1022450;6;3
106186;1101035;8;35
106186;826490;8;4
106186;1002767;6;35
106186;1004327;8;2
106186;1086543;7;20
106187;746596;5;4
106187;231776;5;5
106187;243083;7;4
106187;1042712;7;3
106187;1004327;7;2
106187;235653;8;7
106187;1096818;9;2
106187;773912;5;5
106187;1013793;6;6
106187;290478;5;2
106187;723457;9;3
106187;394479;9;2
106188;783663;8;2
106188;695594;7;14
106188;838819;6;7
106188;1042712;6;3
106188;479745;6;2
106188;1101035;6;35
106188;394479;7;2
106188;1051518;5;7
106188;290478;8;3
106188;1022450;9;3
106188;812829;7;4
106189;1088126;5;8
106189;788975;5;2
106189;1040107;6;4
106189;1086543;5;19
106189;520380;7;3
106189;229900;6;10
106189;235653;6;7
106189;1078680;6;1
106189;838819;8;7
106189;231776;8;5
106189;290478;5;2
106190;783663;6;2
106190;229900;8;10
106190;520380;6;3
106190;394479;9;2
106190;1042712;5;3
106190;1101035;8;35
106190;1022450;6;3
106190;1086543;5;20
106190;231776;7;6
106190;1013793;8;5
106190;812829;8;4
106190;1051518;9;7
106190;1041119;5;19
106191;243083;6;5
106191;773912;6;5
106191;723457;9;2
106191;1051518;6;7
106191;1042712;6;3
106191;290478;6;3
106191;229900;5;9
106191;1086543;7;19
106191;746596;8;3
106191;1037797;7;6
106191;1002334;8;4
106191;1002767;5;35
106192;1022450;8;3
106192;1042712;6;3
106192;520380;5;3
106192;1004327;7;3
106192;838819;7;7
106192;394479;8;2
106192;231776;6;6
106192;1088126;6;9
106192;326779;7;9
106192;229900;6;10
106192;783663;6;2
106192;1040107;8;4
106193;1013793;8;6
106193;788975;7;3
106193;394479;6;2
106193;1078680;7;1
106193;773912;6;6
106193;520380;6;3
106193;1096818;6;2
106193;1051518;7;7
106194;544931;8;5
106194;826490;8;4
106194;326779;7;9
106194;1037797;6;6
106194;1051518;9;7
106194;1086543;8;19
106194;229900;7;10
106194;235653;8;7
106194;231776;6;6
106194;695594;5;15
106195;1022450;5;3
106195;479745;6;2
106195;394479;7;2
106195;1002334;9;4
106195;1013793;6;6
106195;1037797;7;5
106195;773912;7;6
106195;520380;6;3
106195;1042712;8;3
106195;812829;8;4
106195;1088126;7;8
106195;1040107;8;4
106195;1078680;8;1
106196;1041119;8;19
106196;520380;8;3
106196;231776;8;6
106196;479745;8;2
106196;773912;9;5
106196;1013793;8;6
106196;1022450;5;3
106196;746596;7;4
106196;695594;8;14
