numero;codigo_produto;quantidade;preco
63220;1086543;8;20
63220;1088126;8;8
63220;773912;8;5
63220;290478;6;3
63220;838819;7;8
63220;1013793;6;6
63220;1042712;8;3
63220;243083;7;5
63220;394479;7;2
63220;788975;9;2
63220;812829;8;5
63220;1078680;6;1
63220;235653;8;7
63221;1013793;6;6
63221;838819;6;7
63221;695594;8;14
63221;1078680;6;1
63221;235653;6;7
63221;1002767;6;34
63221;1096818;8;2
63221;1086543;6;19
63221;1022450;6;3
63221;520380;9;3
63221;1037797;7;6
63221;1040107;8;4
63222;783663;7;2
63222;544931;8;5
63222;1088126;7;8
63222;773912;7;5
63222;1078680;7;1
63222;243083;5;4
63222;812829;5;5
63222;1022450;6;3
63222;1037797;8;5
63222;231776;8;5
63222;746596;7;3
63222;235653;8;7
63222;1042712;7;3
63222;1101035;6;35
63223;1086543;5;19
63223;723457;9;2
63223;826490;8;4
63223;1101035;7;34
63223;290478;7;3
63223;783663;8;2
63223;229900;9;10
63223;1004327;8;2
63223;838819;7;7
63223;1002334;7;3
63223;243083;7;5
63223;394479;6;2
63223;231776;6;5
63223;788975;6;2
63224;243083;5;4
63224;1037797;6;6
63224;235653;6;7
63224;1040107;7;4
63224;544931;6;5
63224;1002767;7;34
63224;1013793;6;5
63224;1088126;5;8
63224;479745;5;2
63224;746596;6;3
63224;1004327;5;3
63224;773912;8;6
63224;783663;8;2
63224;231776;5;6
63225;290478;9;2
63225;326779;8;9
63225;520380;8;3
63225;243083;8;4
63225;1002334;8;3
63225;812829;8;5
63225;394479;5;2
63225;773912;7;5
63225;1040107;7;4
63226;1037797;7;5
63226;479745;7;2
63226;1041119;6;20
63226;1002334;7;4
63226;1040107;8;4
63226;243083;9;4
63226;1002767;6;35
63226;520380;6;3
63226;235653;6;7
63226;838819;6;8
63226;1042712;8;3
63226;746596;8;4
63226;1096818;8;2
63227;1086543;7;19
63227;1101035;5;35
63227;1042712;5;3
63227;229900;8;10
63227;1096818;7;2
63227;773912;7;5
63227;838819;8;7
63227;290478;6;3
63227;1022450;8;3
63227;1088126;8;9
63228;394479;5;2
63228;520380;7;3
63228;812829;7;5
63228;723457;7;3
63228;1078680;5;1
63228;746596;8;3
63228;1037797;6;5
63228;479745;6;2
63228;788975;9;3
63229;229900;6;9
63229;290478;6;2
63229;723457;8;2
63229;1086543;5;20
63229;394479;5;2
63229;1022450;7;3
63229;479745;5;2
63229;695594;7;14
63229;1004327;6;2
63229;1013793;8;5
63229;1040107;7;4
63229;812829;6;4
63230;783663;6;2
63230;695594;5;14
63230;812829;9;5
63230;1078680;7;1
63230;1088126;6;9
63230;1101035;9;34
63230;231776;8;5
63230;1051518;9;7
63230;723457;7;2
63230;229900;7;9
63230;1022450;5;3
63230;479745;6;2
63230;235653;5;7
63231;1051518;6;8
63231;826490;6;4
63231;746596;7;4
63231;1022450;8;3
63231;1037797;6;5
63231;1086543;5;20
63231;1004327;8;3
63231;1042712;8;3
63231;723457;6;3
63231;1078680;8;1
63232;1088126;5;9
63232;229900;5;10
63232;723457;8;2
63232;788975;8;2
63232;1022450;6;3
63232;1051518;8;7
63232;1040107;8;4
63232;1002767;6;34
63232;479745;6;2
63232;695594;7;15
63233;1096818;5;2
63233;773912;6;5
63233;326779;7;9
63233;723457;7;3
63233;520380;7;3
63233;1022450;7;3
63233;290478;6;2
63233;1040107;8;4
63233;788975;8;3
63233;479745;8;2
63233;826490;8;4
63233;231776;9;6
63233;1041119;9;19
63234;1096818;7;2
63234;723457;7;2
63234;1002334;8;3
63234;394479;9;2
63234;1042712;7;3
63234;1051518;5;8
