numero;codigo_produto;quantidade;preco
100000;723457;8;3
100000;235653;9;7
100000;231776;6;5
100000;544931;6;5
100000;1041119;6;19
100000;394479;8;2
100000;1037797;9;5
100000;1078680;7;1
100000;783663;8;2
100000;1086543;7;20
100000;773912;7;6
100000;229900;6;9
100001;290478;6;3
100001;812829;5;4
100001;231776;6;5
100001;1041119;5;19
100001;520380;6;3
100001;773912;7;5
100001;479745;8;2
100001;1013793;6;5
100001;1004327;8;2
100001;1088126;7;8
100001;1078680;6;1
100002;1037797;7;5
100002;746596;8;3
100002;1042712;7;3
100002;1086543;6;19
100002;394479;5;2
100002;1096818;8;2
100002;1051518;6;7
100002;783663;6;2
100002;1013793;6;5
100002;773912;6;6
100002;1078680;8;1
100002;243083;8;5
100002;229900;5;9
100002;326779;8;10
100003;695594;9;15
100003;326779;6;10
100003;1041119;8;19
100003;1088126;7;8
100003;1004327;7;3
100003;783663;7;2
100003;544931;8;5
100003;520380;9;3
100003;235653;7;7
100003;1042712;9;3
100003;1096818;6;2
100003;1040107;5;4
100003;1002334;6;3
100003;229900;7;10
100004;1041119;8;20
100004;326779;7;9
100004;695594;9;14
100004;783663;5;2
100004;1037797;7;6
100004;1022450;9;3
100004;1004327;8;3
100004;1101035;8;35
100005;1078680;8;1
100005;231776;8;6
100005;1002334;6;4
100005;1096818;9;2
100005;1051518;6;8
100005;1101035;7;34
100005;479745;6;2
100005;746596;6;4
100005;520380;9;3
100005;544931;8;5
100006;243083;5;5
100006;231776;5;5
100006;1002767;9;34
100006;290478;6;3
100006;1041119;7;19
100006;1002334;9;3
100006;1086543;9;19
100006;788975;8;2
100006;235653;7;7
100006;783663;7;2
100006;812829;8;4
100006;1004327;9;2
100006;1101035;6;34
100007;1088126;5;8
100007;695594;7;15
100007;1002767;6;34
100007;1051518;8;8
100007;290478;6;3
100007;1042712;6;3
100007;788975;8;3
100007;229900;8;9
100007;812829;7;4
100007;1013793;7;6
100007;826490;6;4
100007;326779;8;10
100008;1004327;6;2
100008;1086543;5;20
100008;290478;8;3
100008;229900;8;9
100008;394479;8;2
100008;1042712;7;3
100008;1088126;6;9
100008;783663;8;2
100008;479745;6;2
100008;1013793;7;6
100008;243083;5;5
100008;1041119;7;20
100008;1022450;8;3
100008;1037797;7;6
100009;290478;6;2
100009;1051518;7;8
100009;746596;6;3
100009;723457;7;3
100009;783663;6;2
100009;788975;6;3
100009;1101035;5;34
100009;812829;8;5
100009;520380;6;3
100009;229900;6;9
100009;394479;6;2
100010;1040107;9;4
100010;812829;8;5
100010;1078680;6;1
100010;826490;9;4
100010;1002767;5;34
100010;544931;7;5
100010;1042712;6;3
100010;695594;6;14
100010;243083;9;5
100011;290478;8;3
100011;1037797;8;6
100011;520380;7;3
100011;1002767;7;34
100011;394479;8;2
100011;1096818;7;2
100011;479745;7;2
100011;1088126;8;8
100011;326779;6;10
100011;1051518;8;8
100011;826490;5;4
100011;1078680;6;1
100011;723457;8;2
100012;243083;9;5
100012;1041119;5;20
100012;1002767;6;34
100012;1088126;9;9
100012;544931;7;5
100012;1051518;5;7
100012;326779;8;9
100012;479745;8;2
100013;1051518;8;8
100013;826490;8;4
100013;243083;8;4
100013;1041119;8;19
100013;544931;8;5
100013;1086543;9;20
100013;1042712;7;3
100013;773912;9;5
100013;1040107;7;4
100013;1088126;8;9
100014;1013793;6;5
100014;1004327;7;3
100014;544931;6;5
100014;783663;8;2
100014;1040107;6;4
100014;243083;8;5
100014;723457;8;2
100014;812829;8;5
100014;826490;6;4
100014;746596;7;3
100014;838819;6;7
100014;1037797;7;6
100014;1002334;8;4
100014;1086543;8;19
100015;1041119;5;20
100015;788975;5;2
100015;773912;7;6
100015;1022450;7;3
100015;1101035;9;35
100015;812829;7;4
100015;231776;8;6
100015;1042712;7;3
100015;544931;6;5
100015;695594;5;14
100015;290478;7;2
100016;235653;6;7
100016;290478;8;2
100016;1042712;6;3
100016;1051518;9;7
100016;326779;6;10
100016;773912;8;5
100016;479745;7;2
100016;1002334;7;4
100016;826490;8;4
100016;229900;6;9
100017;235653;8;7
100017;1042712;7;3
100017;1002767;7;34
100017;1041119;7;19
100017;1078680;7;1
100017;826490;6;4
100017;1051518;7;8
100017;1013793;8;6
100017;326779;6;9
100017;1022450;6;3
100017;1004327;5;2
100018;1088126;9;8
100018;838819;7;8
100018;1002767;6;34
100018;290478;8;2
100018;229900;7;10
100018;1004327;9;3
100018;326779;8;10
100018;479745;5;2
100018;394479;6;2
100019;231776;7;5
100019;1101035;7;34
100019;544931;9;5
100019;1041119;5;20
100019;326779;6;10
100019;235653;9;7
100019;229900;8;10
100019;1002334;7;4
100019;773912;7;5
100019;243083;8;4
100019;695594;8;15
100019;1088126;6;8
100020;394479;6;2
100020;1022450;8;3
100020;326779;8;10
100020;783663;6;2
100020;479745;7;2
100020;544931;7;5
100020;235653;7;7
100020;243083;7;4
100020;1096818;8;2
100020;1002767;9;35
100021;783663;6;2
100021;1022450;7;3
100021;812829;5;4
100021;1041119;9;19
100021;1101035;7;34
100021;231776;8;5
100021;773912;6;5
100021;695594;8;14
100021;746596;6;3
100021;1040107;6;4
100022;231776;9;5
100022;1051518;9;7
100022;1086543;8;20
100022;1037797;8;6
100022;1004327;9;3
100022;1041119;6;19
100022;1042712;7;3
100022;783663;5;2
100022;788975;8;3
100022;1022450;7;3
100022;812829;6;5
100022;394479;6;2
100022;746596;8;4
100022;290478;6;3
100023;290478;6;2
100023;838819;6;7
100023;520380;6;3
100023;695594;6;14
100023;229900;9;9
100023;1002767;8;34
100023;723457;8;3
100023;1051518;6;7
100023;1096818;7;2
100023;1041119;8;20
100023;326779;8;9
