numero;codigo_produto;quantidade;preco
53899;1078680;7;1
53899;746596;5;4
53899;1004327;8;2
53899;326779;6;9
53899;479745;9;2
53899;544931;8;5
53899;1002767;7;35
53899;1013793;6;6
53900;479745;6;2
53900;1101035;8;35
53900;290478;9;3
53900;783663;8;2
53900;1037797;7;6
53900;812829;7;4
53900;1096818;9;2
53900;1042712;6;3
53900;1078680;8;1
53900;695594;7;15
53901;746596;6;3
53901;1037797;8;5
53901;479745;5;2
53901;326779;9;10
53901;1086543;8;19
53901;544931;6;5
53901;826490;6;4
53901;290478;7;3
53901;1002767;8;34
53902;1096818;8;2
53902;1101035;7;34
53902;1022450;8;3
53902;1004327;7;2
53902;1002334;9;3
53902;1041119;9;20
53902;1040107;5;4
53902;695594;7;15
53902;826490;6;4
53903;1086543;6;20
53903;695594;9;14
53903;544931;6;5
53903;1088126;6;9
53903;788975;7;2
53903;243083;5;4
53903;1004327;6;3
53903;235653;5;7
53903;1037797;5;6
53903;290478;8;3
53903;838819;7;7
53904;1096818;6;2
53904;235653;7;7
53904;1051518;6;8
53904;394479;9;2
53904;1002767;5;34
53904;1101035;6;34
53904;723457;6;3
53904;826490;5;4
53904;1004327;6;2
53904;773912;9;6
53904;479745;6;2
53904;783663;8;2
53904;1086543;6;19
53905;788975;7;2
53905;243083;5;4
53905;290478;5;3
53905;1004327;7;2
53905;695594;7;14
53905;1088126;8;9
53905;326779;8;9
53905;1101035;6;35
53905;1040107;6;4
53905;231776;6;5
53905;1002767;6;35
53906;1086543;5;20
53906;1004327;6;3
53906;1040107;8;4
53906;773912;6;6
53906;1002767;8;34
53906;1041119;9;20
53906;1022450;7;3
53906;231776;9;5
53906;1013793;8;5
53906;394479;8;2
53906;723457;9;2
53906;544931;7;5
53907;838819;9;8
53907;1004327;9;3
53907;1013793;9;5
53907;1078680;7;1
53907;231776;9;6
53907;1040107;7;4
53907;1096818;7;2
53907;544931;5;5
53907;1086543;7;20
53907;229900;6;10
53907;1042712;9;3
53907;1022450;5;3
53908;1096818;8;2
53908;1037797;7;6
53908;544931;6;5
53908;520380;7;3
53908;1013793;6;6
53908;1040107;6;4
53908;1022450;6;3
53908;235653;8;7
53908;723457;8;2
53908;1051518;8;7
53908;1088126;6;9
53908;812829;7;4
53908;746596;6;3
53909;788975;7;3
53909;229900;7;9
53909;243083;7;5
53909;723457;8;2
53909;231776;5;5
53909;1037797;7;5
53909;812829;5;4
53909;1041119;9;19
53909;1051518;8;7
53910;1078680;5;1
53910;788975;5;3
53910;479745;5;2
53910;1101035;6;35
53910;1040107;6;4
53910;231776;6;6
53910;783663;8;2
53910;290478;6;2
53910;1037797;7;6
53910;394479;5;2
53910;1022450;6;3
53911;544931;9;5
53911;1088126;7;9
53911;1013793;9;5
53911;1101035;8;34
53911;520380;8;3
53911;394479;8;2
53911;812829;6;4
53911;235653;8;7
53912;394479;8;2
53912;544931;8;5
53912;1013793;7;6
53912;812829;7;4
53912;1002767;5;34
53912;1022450;6;3
53912;1042712;9;3
53912;826490;6;4
53912;1086543;6;19
53913;1042712;7;3
53913;394479;6;2
53913;231776;8;6
53913;243083;9;4
53913;235653;9;7
