numero;codigo_produto;quantidade;preco
92172;1013793;7;6
92172;229900;7;10
92172;1022450;8;3
92172;783663;5;2
92172;1040107;7;4
92172;231776;5;5
92172;1078680;7;1
92172;326779;9;10
92172;1041119;6;20
92172;773912;5;5
92173;1002334;6;4
92173;1086543;6;20
92173;1078680;7;1
92173;1022450;8;3
92173;1004327;5;3
92173;326779;7;9
92173;520380;8;3
92173;1041119;9;19
92173;812829;8;5
92173;783663;5;2
92173;826490;6;4
92173;1096818;9;2
92174;231776;8;6
92174;1037797;5;5
92174;479745;9;2
92174;1004327;6;3
92174;723457;8;3
92174;1088126;6;8
92174;520380;8;3
92174;783663;9;2
92174;746596;8;3
92174;812829;6;5
92174;394479;5;2
92174;243083;6;4
92174;1002334;6;4
92174;290478;7;3
92175;1002767;6;35
92175;1004327;6;2
92175;1051518;7;7
92175;788975;6;2
92175;1040107;9;4
92175;243083;7;5
92175;290478;6;2
92175;1088126;8;9
92175;1078680;9;1
92175;231776;7;6
92175;723457;5;2
92175;1041119;5;20
92175;1096818;8;2
92175;1013793;8;5
92176;1022450;8;3
92176;1088126;6;8
92176;1041119;8;20
92176;326779;9;9
92176;290478;9;3
92176;520380;8;3
92176;723457;7;2
92176;231776;7;6
92176;783663;8;2
92176;1004327;6;3
92176;695594;9;14
92176;1101035;7;34
92176;812829;6;4
92177;229900;8;10
92177;1088126;7;8
92177;773912;6;6
92177;788975;7;2
92177;1002767;8;34
92177;838819;5;7
92177;1041119;9;20
92177;1101035;6;34
92177;1096818;7;2
92177;290478;6;3
92177;746596;7;4
92177;1042712;6;3
92178;1002767;8;34
92178;723457;7;2
92178;826490;8;4
92178;231776;7;5
92178;1022450;5;3
92178;243083;6;4
92178;1096818;8;2
92178;394479;7;2
92178;773912;5;5
92178;746596;5;4
92178;326779;8;10
92178;235653;7;7
92178;1013793;6;6
92179;1041119;6;20
92179;1013793;9;5
92179;231776;7;5
92179;838819;6;7
92179;746596;8;3
92179;1101035;8;34
92179;1051518;9;7
92179;1042712;9;3
92179;544931;9;5
92179;1096818;7;2
92179;783663;8;2
92179;326779;6;10
92179;695594;5;15
92179;479745;9;2
92180;838819;9;7
92180;290478;5;3
92180;773912;8;6
92180;1101035;6;35
92180;520380;6;3
92180;1086543;6;19
92180;1002767;7;34
92180;1041119;6;20
92180;812829;6;4
92181;1002767;7;35
92181;826490;6;4
92181;1101035;5;34
92181;746596;6;4
92181;1086543;7;19
92181;235653;6;7
92181;1042712;5;3
92181;1088126;6;9
92181;1013793;8;6
92181;1051518;6;7
92182;1004327;8;2
92182;520380;6;3
92182;1088126;6;9
92182;773912;9;5
92182;394479;9;2
92182;326779;5;9
92182;1022450;6;3
92182;231776;5;5
92182;1041119;8;20
92183;544931;8;5
92183;1022450;8;3
92183;1041119;9;20
