numero;codigo_produto;quantidade;preco
46042;290478;5;3
46042;326779;8;9
46042;1042712;8;3
46042;1096818;6;2
46042;1040107;6;4
46042;773912;6;6
46042;394479;8;2
46042;520380;7;3
46042;695594;7;15
46042;1037797;8;5
46042;1051518;6;7
46042;229900;6;10
46042;1041119;9;19
46043;1042712;8;3
46043;1040107;8;4
46043;1078680;8;1
46043;1004327;6;2
46043;290478;5;3
46043;243083;8;4
46043;783663;5;2
46043;1037797;8;5
46043;838819;6;7
46044;290478;5;3
46044;479745;6;2
46044;229900;8;9
46044;544931;8;5
46044;394479;6;2
46044;1078680;9;1
46044;1037797;7;6
46044;695594;6;14
46045;229900;9;9
46045;1086543;7;20
46045;1022450;8;3
46045;788975;7;3
46045;231776;7;6
46045;290478;6;3
46045;1096818;7;2
46045;1002767;6;35
46045;1051518;6;7
46046;746596;7;3
46046;1096818;8;2
46046;231776;8;5
46046;1042712;8;3
46046;1101035;8;34
46046;290478;5;3
46046;1051518;7;8
46046;1002334;8;4
46046;788975;7;3
46046;783663;8;2
46047;326779;8;9
46047;812829;9;5
46047;746596;6;4
46047;1037797;6;6
46047;838819;8;8
46047;783663;7;2
46047;1002767;9;35
46047;1051518;8;7
46047;695594;8;15
46047;520380;7;3
46047;231776;6;6
46047;1101035;8;34
46047;290478;6;3
46047;1078680;6;1
46048;1041119;8;19
46048;1004327;8;2
46048;394479;6;2
46048;1078680;7;1
46048;1002767;6;35
46048;1101035;5;34
46048;544931;9;5
46048;1022450;5;3
46049;1088126;6;9
46049;326779;5;10
46049;838819;8;7
46049;783663;9;2
46049;773912;8;6
46049;479745;5;2
46049;544931;6;5
46049;1101035;8;34
46049;1037797;6;6
46049;1042712;9;3
46050;235653;9;7
46050;544931;9;5
46050;746596;5;3
46050;520380;7;3
46050;1037797;5;5
46050;1041119;8;20
46050;1078680;7;1
46050;1088126;7;9
46050;229900;6;10
46050;1013793;5;6
46050;788975;8;2
46050;231776;6;6
46051;1004327;9;2
46051;1086543;8;19
46051;788975;8;3
46051;1002767;8;35
46051;1101035;7;34
46051;1022450;9;3
46051;723457;5;2
46051;1078680;7;1
46051;544931;7;5
46051;1096818;6;2
46051;1013793;8;6
46051;695594;7;14
46051;1002334;6;3
46052;773912;6;5
46052;326779;7;10
46052;1013793;7;5
46052;746596;5;3
46052;235653;6;7
46052;243083;8;4
46052;1088126;8;8
46052;1042712;5;3
46052;1040107;7;4
46052;1096818;6;2
46052;544931;8;5
46052;1078680;8;1
46053;544931;7;5
46053;1042712;5;3
46053;1002767;6;34
46053;1096818;7;2
46053;1086543;6;20
46053;783663;7;2
46053;826490;5;4
46053;243083;6;5
46053;1078680;8;1
46053;773912;8;5
46053;1088126;6;9
46053;520380;8;3
46053;838819;7;7
46053;326779;7;9
46054;788975;8;3
46054;544931;8;5
46054;1042712;7;3
46054;695594;9;14
46054;229900;7;10
46054;1002767;8;34
46054;1022450;7;3
46054;1013793;5;6
46054;1040107;8;4
46054;1096818;9;2
46054;243083;8;4
46054;520380;5;3
46055;746596;7;4
46055;1002767;5;34
46055;723457;8;3
46055;326779;6;9
46055;1022450;8;3
46055;1101035;7;35
46055;1037797;8;5
46055;1051518;6;8
46055;1086543;8;20
46056;1002767;6;34
46056;229900;7;10
46056;394479;7;2
46056;290478;7;2
46056;544931;6;5
46056;1042712;5;3
46056;1088126;9;8
46056;1013793;7;5
46056;326779;6;10
46056;1096818;8;2
46056;826490;5;4
46056;1078680;7;1
46056;1086543;5;19
46056;1022450;8;3
46057;695594;7;14
46057;1051518;8;8
46057;746596;6;4
46057;788975;9;3
46057;812829;5;5
46057;229900;7;10
46057;783663;8;2
46057;235653;6;7
46057;394479;5;2
46057;1002767;6;35
46058;1078680;8;1
46058;1101035;7;35
46058;1037797;9;5
46058;1042712;6;3
46058;1013793;6;6
46058;1002767;6;35
46058;326779;7;10
46058;1096818;8;2
46058;1002334;9;3
46058;1051518;7;7
46059;838819;5;8
46059;1041119;7;20
46059;479745;5;2
46059;394479;8;2
46059;1051518;9;7
46059;235653;7;7
46059;1088126;6;8
46059;1078680;5;1
46059;229900;8;10
46059;783663;8;2
46059;788975;8;2
46059;1042712;5;3
46059;544931;8;5
46060;1022450;8;3
46060;235653;5;7
46060;788975;7;2
46060;479745;9;2
46060;1086543;8;19
46060;1004327;7;3
46060;1088126;5;8
46060;1013793;7;6
46060;746596;9;3
46060;695594;7;15
46060;773912;8;5
46060;243083;6;4
46060;1037797;8;6
46061;520380;8;3
46061;783663;9;2
46061;1013793;5;5
46061;1022450;6;3
46061;1002334;8;4
46061;479745;7;2
46061;788975;8;2
46061;1004327;7;3
46061;1101035;6;35
46061;1078680;7;1
46061;1051518;8;8
46061;773912;6;5
46061;1042712;7;3
46061;1041119;8;20
46062;1101035;6;35
46062;229900;5;10
46062;1088126;6;9
46062;788975;8;2
46062;290478;5;3
46062;773912;7;5
46062;394479;8;2
46062;479745;7;2
46062;544931;8;5
46062;1037797;8;5
46063;479745;7;2
46063;326779;8;10
46063;1101035;9;34
46063;1037797;7;6
46063;773912;7;5
46063;788975;6;2
46063;826490;5;4
46063;1040107;8;4
46063;394479;7;2
46063;229900;8;9
46063;1041119;8;20
46063;1022450;5;3
46063;812829;6;4
46064;479745;6;2
46064;394479;7;2
46064;1041119;8;19
46064;229900;6;10
46064;235653;5;7
46064;723457;7;3
46064;783663;8;2
46064;1002767;7;35
46064;1013793;7;5
46064;746596;7;3
46064;788975;8;3
46064;1088126;9;9
46064;695594;8;14
46065;695594;7;15
46065;1088126;5;8
46065;229900;7;9
46065;231776;9;6
46065;1101035;8;34
46065;746596;5;4
46065;479745;8;2
46065;1004327;7;2
46065;290478;6;3
46066;290478;7;2
46066;229900;8;9
46066;1101035;7;34
46066;1002767;5;34
46066;773912;6;6
46066;326779;6;9
46066;812829;8;4
46066;746596;6;4
46066;1042712;6;3
46066;394479;6;2
46067;479745;5;2
46067;1013793;9;6
46067;326779;6;10
46067;1041119;6;20
46067;773912;6;6
46067;1042712;7;3
46067;1086543;9;19
46067;695594;6;15
46067;243083;7;4
46067;1002767;7;35
46067;1002334;8;4
46067;746596;8;3
46068;1051518;7;7
46068;326779;6;10
46068;1078680;8;1
46068;788975;6;3
46068;1101035;8;35
46068;235653;9;7
46068;773912;6;5
46068;1042712;6;3
46068;243083;8;5
46068;1086543;8;19
46068;1004327;5;2
46068;290478;5;3
46068;695594;8;15
46069;1002767;6;34
46069;773912;6;5
46069;788975;8;3
46069;695594;6;14
46069;326779;5;9
46069;1101035;8;34
46069;479745;6;2
46069;229900;7;9
46069;812829;7;4
46070;394479;7;2
46070;695594;7;15
46070;723457;5;2
46070;1101035;8;34
46070;1002767;5;34
46070;1004327;7;3
46070;812829;9;4
46070;1086543;6;19
46070;773912;9;6
46071;695594;7;14
46071;788975;9;2
46071;229900;7;10
46071;746596;6;4
46071;1086543;7;20
46071;826490;9;4
46071;235653;6;7
46071;1042712;7;3
46071;326779;6;9
46072;1051518;5;7
46072;326779;6;10
46072;1101035;8;35
46072;826490;6;4
46072;1078680;6;1
46072;235653;9;7
46072;479745;8;2
46072;1013793;6;5
46072;1022450;5;3
46073;1101035;8;35
46073;229900;8;9
46073;826490;8;4
46073;290478;8;2
46073;695594;7;14
46073;1004327;6;3
46073;783663;7;2
46073;1051518;7;8
46073;1037797;5;6
46073;231776;9;6
46074;812829;8;4
46074;235653;7;7
46074;326779;8;9
46074;229900;9;9
46074;773912;7;5
46074;838819;7;7
46074;1078680;8;1
46074;1037797;8;6
46074;231776;5;6
46074;1040107;9;4
46074;1022450;6;3
46074;1086543;7;19
46074;1002767;8;35
46075;1078680;8;1
46075;231776;5;5
46075;229900;7;10
46075;1088126;6;8
46075;479745;6;2
46075;773912;7;6
46075;1041119;6;19
46075;243083;6;4
46075;1002767;9;34
46075;1040107;8;4
46075;746596;7;3
46075;788975;7;3
46075;1022450;8;3
46076;1078680;8;1
46076;1086543;6;20
46076;520380;6;3
46076;773912;5;6
46076;1040107;6;4
46076;1041119;6;20
46076;290478;6;2
46076;1022450;6;3
46076;544931;7;5
46076;783663;7;2
46076;479745;5;2
46077;544931;7;5
46077;290478;8;3
46077;394479;6;2
46077;229900;8;9
46077;479745;8;2
46077;1040107;5;4
46077;235653;8;7
46077;826490;7;4
46077;1013793;9;5
46077;783663;6;2
46077;773912;7;6
46078;746596;6;4
46078;544931;9;5
46078;1096818;7;2
46078;788975;7;2
46078;1088126;8;9
46078;326779;5;9
46078;1051518;5;8
46078;1002767;8;35
46078;723457;5;2
46078;1042712;9;3
46078;783663;8;2
46078;1004327;6;3
46078;1022450;7;3
46079;1002767;9;35
46079;479745;8;2
46079;1078680;8;1
46079;243083;8;4
46079;1037797;7;6
46079;326779;7;10
46079;1004327;7;2
46079;1042712;9;3
46079;783663;9;2
46079;773912;7;6
46079;231776;8;5
46080;838819;6;7
46080;1086543;6;20
46080;235653;7;7
46080;1078680;9;1
46080;326779;8;9
46080;695594;7;15
46080;1002767;7;35
46080;826490;7;4
46080;229900;5;10
46080;479745;8;2
46080;520380;6;3
46080;231776;6;6
46080;544931;7;5
46081;479745;9;2
46081;1088126;7;9
46081;394479;8;2
46081;1041119;5;20
46081;826490;6;4
46081;695594;6;15
46081;1078680;6;1
46081;1051518;9;7
46081;231776;8;6
46082;1037797;9;5
46082;1002767;8;35
46082;1078680;9;1
46082;723457;7;3
46082;290478;7;3
46082;479745;5;2
46082;838819;6;7
46082;773912;6;5
46082;783663;8;2
46082;231776;6;5
46083;1002334;7;4
46083;229900;7;9
46083;1042712;8;3
46083;231776;5;5
46083;1096818;6;2
46083;812829;8;5
46083;290478;5;2
46083;1086543;9;19
46083;394479;9;2
46084;812829;7;4
46084;394479;7;2
46084;1042712;5;3
46084;1041119;7;19
46084;1037797;7;6
46084;1040107;5;4
46084;826490;7;4
46084;695594;5;14
46085;723457;7;2
46085;394479;5;2
46085;231776;8;6
46085;326779;8;10
46085;788975;7;3
46085;826490;6;4
46085;243083;5;4
46085;520380;8;3
46085;479745;5;2
46086;520380;5;3
46086;229900;5;9
46086;812829;8;4
46086;783663;8;2
46086;1096818;6;2
46086;544931;7;5
46086;235653;8;7
46086;746596;9;4
46086;826490;9;4
46086;326779;7;10
46086;1086543;8;19
46087;1004327;9;2
46087;1042712;7;3
