numero;codigo_produto;quantidade;preco
1;1037797;5;5
1;1042712;8;3
1;243083;6;4
1;1078680;6;1
1;1086543;8;20
1;1002334;7;4
1;394479;8;2
1;1004327;7;3
1;1041119;6;19
1;235653;6;7
1;1040107;9;4
10;231776;6;5
10;723457;8;3
10;229900;7;9
10;394479;6;2
10;1086543;7;20
10;520380;8;3
10;1022450;9;3
10;1040107;6;4
10;1004327;6;3
100;229900;9;10
100;695594;5;15
100;290478;6;2
100;1096818;8;2
100;826490;9;4
100;1013793;9;5
100;783663;6;2
100;838819;8;7
100;1037797;8;6
100;235653;7;7
100;1042712;5;3
100;1041119;6;20
100;1086543;6;19
1000;326779;8;9
1000;235653;6;7
1000;229900;6;10
1000;1022450;7;3
1000;1040107;8;4
1000;783663;8;2
1000;695594;6;15
1000;773912;9;6
1000;826490;8;4
1000;1078680;5;1
1001;229900;5;10
1001;394479;6;2
1001;1051518;8;8
1001;746596;6;4
1001;1022450;7;3
1001;812829;7;4
1001;290478;8;2
1001;326779;6;9
1001;479745;8;2
1001;235653;8;7
1001;1040107;6;4
1001;1096818;9;2
1002;1051518;9;8
1002;1002767;8;35
1002;1041119;6;20
1002;235653;5;7
1002;773912;9;5
1002;544931;9;5
1002;695594;6;14
1002;1022450;5;3
1002;1013793;6;6
1003;812829;6;5
1003;1096818;6;2
1003;229900;9;9
1003;1088126;7;9
1003;1042712;7;3
1003;326779;6;9
1003;235653;8;7
1003;394479;6;2
1003;773912;5;5
1003;1002767;6;34
1003;1078680;7;1
1004;695594;8;14
1004;826490;8;4
1004;1037797;8;5
1004;1078680;8;1
1004;229900;8;9
1004;243083;8;4
1004;394479;6;2
1004;723457;8;2
1004;1096818;7;2
1004;544931;8;5
1004;1002767;6;35
1004;773912;8;6
1004;1041119;6;20
1004;1086543;8;19
1005;1088126;8;9
1005;1004327;5;3
1005;231776;8;5
1005;1086543;8;19
1005;723457;6;2
1005;243083;7;4
1005;326779;9;9
1005;479745;7;2
1006;723457;5;2
1006;1096818;7;2
1006;1042712;5;3
1006;544931;6;5
1006;229900;7;9
1006;773912;6;6
1006;788975;8;2
1006;326779;6;9
1006;1051518;9;8
1006;1088126;6;8
1006;479745;6;2
1006;1002767;6;34
1006;1101035;8;35
1007;243083;7;4
1007;1041119;5;19
1007;1086543;6;20
