numero;codigo_produto;quantidade;preco
18674;1101035;6;35
18674;1078680;6;1
18674;826490;5;4
18674;1042712;7;3
18674;229900;7;9
18674;326779;7;10
18674;1013793;7;5
18674;1088126;5;9
18674;520380;6;3
18675;231776;8;6
18675;1042712;5;3
18675;1041119;5;20
18675;544931;6;5
18675;723457;6;2
18675;290478;5;3
18675;1101035;5;34
18675;1088126;6;8
18675;1086543;7;19
18675;788975;8;2
18675;235653;8;7
18676;231776;7;6
18676;1002334;7;4
18676;773912;8;5
18676;1096818;6;2
18676;544931;7;5
18676;788975;6;2
18676;1101035;6;34
18676;290478;7;3
18676;243083;7;5
18676;1051518;7;8
18677;1078680;9;1
18677;1041119;8;19
18677;1086543;8;19
18677;243083;7;4
18677;1042712;6;3
18677;812829;8;4
18677;746596;7;4
18677;1002334;8;4
18678;773912;7;6
18678;1042712;9;3
18678;544931;6;5
18678;326779;5;10
18678;1013793;7;5
18678;479745;6;2
18678;1088126;9;9
18678;1037797;6;5
18678;788975;6;3
18678;290478;7;3
18678;229900;9;10
18678;812829;7;5
18678;231776;6;6
18679;812829;7;5
18679;290478;7;3
18679;479745;8;2
18679;826490;9;4
18679;243083;6;4
18679;1101035;7;34
18679;394479;7;2
18679;1040107;7;4
18679;788975;7;2
18680;812829;8;5
18680;1037797;6;6
18680;1088126;6;8
18680;783663;8;2
18680;479745;5;2
18680;773912;7;6
18680;1096818;9;2
18680;394479;7;2
18680;695594;8;14
18680;1013793;9;6
18680;1051518;6;7
18681;773912;6;5
18681;1078680;9;1
18681;826490;6;4
18681;1101035;5;34
18681;229900;6;9
18681;788975;8;3
18681;1040107;8;4
18681;479745;6;2
18681;1041119;7;19
18681;1096818;7;2
18681;231776;6;6
18681;520380;5;3
18681;1022450;7;3
18681;1051518;8;7
18682;520380;7;3
18682;231776;5;5
18682;1040107;5;4
18682;1086543;7;20
18682;544931;6;5
18682;290478;7;2
18682;695594;7;14
18682;1088126;9;9
18683;746596;9;3
18683;231776;6;5
18683;1096818;8;2
18683;1002334;5;3
18683;544931;8;5
18683;1041119;6;20
18683;243083;6;5
18683;1040107;6;4
18683;826490;7;4
18683;1037797;6;6
18683;1088126;6;9
18684;1042712;8;3
18684;1096818;9;2
18684;235653;6;7
18684;1101035;6;35
18684;326779;5;9
18684;773912;6;6
18684;826490;7;4
18684;544931;8;5
18685;231776;7;6
18685;1088126;7;8
18685;1042712;9;3
18685;1013793;8;6
18685;788975;6;3
18685;1041119;8;20
18685;812829;6;4
18685;1096818;9;2
18685;326779;8;10
18685;746596;8;3
18685;1002767;5;35
18686;746596;7;3
18686;1022450;5;3
18686;773912;7;5
18686;1041119;6;19
18686;1037797;5;5
18686;231776;9;5
18686;1086543;7;20
18686;1004327;6;2
18686;1002767;7;34
18687;1078680;7;1
18687;812829;6;4
18687;1041119;7;20
18687;826490;7;4
18687;1088126;7;8
18687;1051518;6;7
18687;723457;9;3
18687;1037797;8;6
18687;1013793;5;6
18687;1004327;8;3
18687;788975;9;3
18687;520380;8;3
18687;746596;7;3
18688;723457;7;3
18688;1078680;8;1
18688;235653;5;7
18688;695594;8;14
18688;243083;9;5
18688;1022450;8;3
18688;1101035;8;34
18688;1086543;6;20
18689;783663;8;2
18689;1101035;6;34
18689;1022450;9;3
18689;1040107;8;4
18689;1004327;6;2
18689;1088126;6;9
18689;812829;7;4
18689;544931;8;5
18689;773912;7;6
18689;326779;7;10
18689;1096818;9;2
18690;1051518;8;8
18690;1022450;7;3
