numero;codigo_produto;quantidade;preco
21460;544931;7;5
21460;1040107;6;4
21460;229900;7;10
21460;290478;8;3
21460;746596;6;4
21460;1037797;9;6
21460;723457;6;2
21460;1051518;8;8
21460;1042712;7;3
21460;1078680;5;1
21460;1096818;6;2
21460;788975;5;2
21460;695594;8;15
21461;746596;7;4
21461;1022450;6;3
21461;1004327;8;3
21461;243083;7;4
21461;1037797;7;6
21461;1040107;8;4
21461;1088126;9;9
21461;1002767;7;34
21461;788975;8;2
21461;838819;8;7
21461;1078680;8;1
21461;394479;6;2
21462;394479;5;2
21462;231776;8;5
21462;290478;7;3
21462;1022450;6;3
21462;235653;7;7
21462;243083;5;5
21462;838819;7;8
21462;1042712;7;3
21462;1040107;7;4
21462;520380;8;3
21462;229900;5;10
21462;1101035;7;34
21462;723457;8;2
21463;1013793;8;5
21463;1086543;9;19
21463;290478;6;2
21463;1040107;5;4
21463;1088126;5;9
21463;1041119;9;20
21463;1096818;7;2
21463;1022450;7;3
21463;1051518;8;7
21463;773912;6;5
21463;812829;9;4
21463;243083;8;5
21463;1042712;8;3
21464;1022450;6;3
21464;695594;7;15
21464;290478;6;2
21464;1101035;5;34
21464;394479;6;2
21464;1051518;7;7
21464;520380;8;3
21464;1040107;8;4
21464;1002767;8;35
21464;1041119;6;19
21465;231776;9;6
21465;326779;8;9
21465;1004327;5;3
21465;1078680;8;1
21465;1041119;6;19
21465;229900;7;9
21465;1086543;8;19
21465;746596;7;4
21465;394479;8;2
21465;235653;9;7
21465;479745;6;2
21465;695594;6;14
21465;290478;6;2
21466;1002767;6;35
21466;520380;6;3
21466;695594;6;15
21466;1022450;6;3
21466;746596;7;4
21466;1051518;7;8
21466;394479;8;2
21466;1078680;9;1
21466;1013793;7;5
21466;1101035;6;34
21466;235653;6;7
21466;1096818;7;2
21466;838819;8;8
21467;1022450;9;3
21467;1002767;6;34
21467;326779;5;10
21467;1088126;7;9
21467;479745;7;2
21467;1078680;6;1
21467;1051518;9;8
21467;746596;9;4
21467;812829;9;4
21467;1004327;7;3
21467;773912;6;5
21467;544931;6;5
21467;783663;8;2
21468;1101035;6;34
21468;783663;6;2
21468;479745;8;2
21468;235653;7;7
21468;1086543;8;20
21468;1040107;6;4
21468;394479;6;2
21468;1088126;6;9
21468;788975;7;2
21468;1002767;8;34
21468;1078680;9;1
21468;229900;5;9
21469;1002767;5;34
21469;1078680;5;1
21469;229900;9;9
21469;826490;8;4
21469;783663;6;2
21469;812829;7;4
21469;788975;6;3
21469;231776;8;6
21469;723457;8;2
21469;1101035;8;34
21469;520380;6;3
21469;394479;5;2
21470;1040107;6;4
21470;1042712;7;3
21470;788975;9;2
21470;1013793;8;5
21470;326779;9;10
21470;394479;5;2
21470;695594;8;15
21470;1004327;7;3
21470;1086543;8;20
21470;229900;6;9
21470;746596;5;4
21470;235653;8;7
21470;520380;8;3
21471;783663;8;2
21471;520380;9;3
