numero;codigo_produto;quantidade;preco
79836;479745;7;2
79836;695594;7;14
79836;229900;6;9
79836;326779;8;10
79836;1041119;5;20
79836;1051518;9;8
79836;773912;8;6
79836;235653;9;7
79836;1042712;6;3
79836;520380;6;3
79836;544931;7;5
79836;826490;7;4
79837;479745;8;2
79837;773912;7;5
79837;1041119;8;19
79837;1004327;6;3
79837;1101035;8;35
79837;746596;5;4
79837;1022450;9;3
79837;1096818;5;2
79837;723457;7;3
79837;235653;7;7
79837;1086543;8;19
79837;520380;5;3
79837;229900;6;9
79837;826490;5;4
79838;479745;8;2
79838;1101035;5;34
79838;773912;8;6
79838;746596;5;3
79838;290478;8;3
79838;394479;9;2
79838;826490;9;4
79838;1086543;6;20
79838;788975;5;3
79839;479745;9;2
79839;231776;8;6
79839;544931;8;5
79839;1002767;7;35
79839;520380;7;3
79839;788975;8;2
79839;695594;7;15
79839;290478;7;2
79839;326779;7;9
79839;1078680;7;1
79839;1051518;7;8
79839;1022450;5;3
79839;1004327;7;3
79840;812829;8;5
79840;231776;6;6
79840;1042712;6;3
79840;290478;6;2
79840;1022450;6;3
79840;1013793;6;6
79840;1004327;7;3
79840;1096818;9;2
79840;1078680;9;1
79840;1086543;7;20
79840;1101035;5;35
79840;1088126;7;9
79841;826490;6;4
79841;243083;6;5
79841;1088126;7;9
79841;1042712;5;3
79841;1096818;6;2
79841;783663;5;2
79841;838819;8;7
79841;1037797;6;5
79842;1088126;7;8
79842;1042712;6;3
79842;235653;6;7
79842;1096818;8;2
79842;243083;7;5
79842;1086543;5;19
79842;1101035;7;34
79842;1078680;5;1
79842;231776;6;5
79843;695594;6;14
79843;1002767;6;34
79843;1013793;8;6
79843;326779;6;9
79843;1096818;5;2
79843;1041119;7;20
79843;1088126;6;9
79843;723457;8;3
79843;1078680;6;1
79843;788975;6;2
79843;773912;7;5
79843;1004327;8;3
79844;1002767;6;34
79844;1022450;8;3
79844;1040107;8;4
79844;1051518;5;7
79844;479745;5;2
79844;326779;6;10
79844;520380;6;3
79844;229900;7;9
79844;1088126;6;9
79844;695594;8;14
79845;243083;8;5
79845;723457;9;3
79845;479745;6;2
79845;783663;8;2
79845;1051518;9;8
79845;1042712;6;3
79845;1040107;6;4
79845;231776;8;6
79845;746596;5;3
79845;773912;8;6
79846;1041119;7;20
79846;326779;8;9
79846;1037797;7;6
79846;746596;8;4
79846;783663;7;2
79846;826490;8;4
79846;1078680;8;1
79846;1002767;7;34
79846;290478;9;3
79847;773912;6;5
79847;1088126;6;8
79847;812829;6;4
79847;229900;9;9
79847;1037797;6;5
79847;1051518;6;7
79847;1096818;6;2
79847;723457;7;2
79847;235653;6;7
79847;243083;8;5
79847;1041119;7;19
79847;1002767;5;34
79847;1040107;6;4
79848;1101035;9;35
79848;1096818;6;2
79848;231776;8;5
79848;746596;7;4
79848;1004327;6;2
79848;812829;6;5
79848;1078680;6;1
79848;723457;9;2
79848;1041119;8;20
79849;812829;5;5
79849;290478;8;2
79849;1004327;8;3
79849;243083;8;4
79849;1051518;6;8
79849;746596;6;3
79849;1041119;6;20
79849;394479;7;2
79849;544931;9;5
79849;520380;6;3
79849;1037797;7;5
79849;479745;5;2
79850;1086543;7;20
79850;812829;6;5
79850;229900;7;10
79850;1078680;8;1
79850;788975;6;2
79850;826490;8;4
79850;1040107;7;4
79850;231776;7;6
79850;1088126;6;8
79850;1002767;5;34
79850;520380;8;3
79851;788975;8;2
79851;243083;7;4
79851;290478;8;2
79851;544931;6;5
79851;235653;8;7
79851;1101035;6;35
79851;783663;8;2
79851;1002334;9;3
79851;479745;5;2
79851;326779;7;9
79852;1022450;9;3
79852;1086543;6;20
79852;838819;7;7
79852;826490;6;4
79852;1002334;7;4
79852;243083;6;5
79852;229900;8;9
79852;1101035;9;35
79852;231776;5;5
79853;1004327;8;3
79853;773912;6;6
79853;1002767;7;34
79853;1037797;6;6
79853;231776;9;6
79853;1086543;8;19
79853;326779;5;10
79853;479745;8;2
79853;1101035;7;34
79853;544931;6;5
79853;1041119;6;19
79854;812829;6;5
79854;1051518;7;7
79854;695594;6;14
79854;1096818;7;2
79854;1041119;5;20
79854;838819;6;8
79854;394479;7;2
79854;1078680;5;1
79854;1022450;7;3
79855;235653;7;7
79855;773912;8;5
79855;723457;7;3
79855;1051518;8;7
79855;695594;5;15
79855;826490;6;4
79855;1101035;7;34
79855;326779;6;10
79855;394479;7;2
79855;1002767;9;34
79855;1037797;8;6
79855;1078680;5;1
79856;1013793;6;5
79856;231776;6;5
79856;826490;5;4
79856;1051518;7;7
79856;1101035;7;34
79856;1037797;5;6
79856;1002767;7;35
79856;326779;9;10
79856;520380;6;3
79856;1022450;7;3
79856;479745;7;2
79857;746596;9;4
79857;1042712;8;3
79857;1002767;8;35
79857;783663;8;2
79857;1078680;8;1
79857;723457;9;3
79857;1041119;8;19
79857;326779;6;9
79857;243083;8;4
79857;231776;7;5
79857;1096818;8;2
79857;1101035;9;35
79857;1022450;5;3
79858;544931;5;5
79858;783663;8;2
79858;695594;8;14
79858;1004327;8;3
79858;1002334;7;3
79858;290478;7;2
79858;229900;6;10
79858;235653;6;7
79858;1041119;7;20
79858;1037797;8;5
79858;1013793;9;5
79858;1042712;7;3
79859;326779;7;9
79859;1002767;7;35
79859;1088126;7;8
79859;1042712;7;3
79859;812829;8;4
79859;723457;8;2
79859;1004327;6;2
79859;1022450;5;3
79859;1037797;8;5
79859;544931;7;5
79859;838819;7;7
79859;695594;9;14
79860;1002767;8;35
79860;1013793;8;5
79860;1040107;7;4
79860;231776;8;5
79860;479745;9;2
79860;394479;7;2
79860;235653;7;7
79860;1002334;9;3
79860;1078680;6;1
79860;773912;6;5
79861;479745;9;2
79861;235653;6;7
79861;544931;5;5
79861;243083;9;4
79861;723457;6;3
79861;788975;8;3
79861;1042712;9;3
79861;1022450;8;3
79861;695594;9;15
79861;1096818;6;2
79861;812829;6;4
79862;1078680;6;1
79862;520380;6;3
79862;812829;9;5
79862;1002334;5;3
79862;695594;6;15
79862;788975;8;2
79862;479745;7;2
79862;290478;7;3
79862;394479;6;2
79862;1004327;6;3
79862;1002767;7;35
79862;1040107;6;4
79862;1086543;8;19
79862;1013793;6;5
79863;1004327;7;3
79863;1002767;9;35
79863;1086543;6;20
79863;1013793;7;5
79863;1042712;9;3
79863;243083;8;5
79863;520380;6;3
79863;695594;5;15
79863;723457;9;3
79863;773912;8;5
79863;1096818;6;2
79863;479745;5;2
79863;746596;7;4
79864;1088126;7;9
79864;1002767;8;34
79864;695594;6;15
79864;1022450;6;3
79864;544931;7;5
79864;1078680;8;1
79864;1041119;6;20
79864;231776;6;5
79864;235653;6;7
79864;826490;6;4
79865;1037797;7;5
79865;812829;8;4
79865;723457;8;3
79865;479745;7;2
79865;826490;5;4
79865;838819;9;7
79865;1096818;6;2
79865;746596;9;3
79865;1101035;9;34
79865;788975;6;2
79865;394479;8;2
79865;1078680;5;1
79865;1040107;7;4
79866;1042712;8;3
79866;1096818;9;2
79866;1002767;8;35
79866;326779;8;9
79866;1013793;6;5
79866;1022450;7;3
79866;479745;6;2
79866;235653;9;7
79866;1041119;9;19
79866;290478;6;3
79866;520380;7;3
79866;1002334;5;4
79866;773912;5;6
79866;1051518;6;7
79867;783663;7;2
79867;235653;7;7
79867;290478;9;3
79867;826490;6;4
79867;479745;9;2
79867;1096818;7;2
79867;1002334;8;3
79867;812829;6;4
79867;773912;9;5
79867;1013793;7;5
79867;1088126;5;9
79867;1051518;6;8
79867;1040107;7;4
79868;1013793;7;5
79868;290478;5;3
79868;1086543;7;20
79868;1040107;7;4
79868;812829;9;4
79868;746596;8;4
79868;783663;7;2
79868;1096818;9;2
79869;723457;6;3
79869;520380;9;3
79869;1004327;6;3
79869;1051518;7;8
79869;394479;5;2
79869;788975;5;2
79869;1078680;7;1
79869;1002767;6;35
79869;229900;6;10
79869;1037797;5;5
79869;1040107;7;4
79870;231776;6;6
79870;290478;7;2
79870;812829;9;4
79870;1096818;6;2
79870;838819;6;7
79870;1078680;5;1
79870;235653;7;7
79870;1101035;5;35
79870;788975;7;3
79870;1004327;9;2
79870;1002767;7;34
79870;326779;8;10
79870;1042712;8;3
79871;544931;8;5
79871;1042712;5;3
79871;723457;8;3
79871;1051518;6;7
79871;1086543;8;20
79871;812829;8;5
79871;1088126;5;8
79871;326779;8;10
79871;394479;6;2
79871;773912;8;5
79872;1002334;7;3
79872;788975;8;2
79872;1086543;6;19
79872;1002767;6;34
79872;783663;5;2
79872;1051518;9;7
79872;394479;9;2
79872;773912;5;5
79872;838819;5;8
79872;290478;8;3
79872;826490;8;4
79872;544931;9;5
79872;235653;7;7
79872;812829;8;4
79873;695594;7;15
79873;544931;6;5
79873;826490;5;4
79873;788975;8;2
79873;229900;5;9
79873;1002767;8;34
79873;1078680;6;1
79873;1088126;8;9
79873;1042712;7;3
79873;1037797;9;6
79873;1004327;6;3
79873;773912;8;6
79873;723457;5;2
79874;773912;8;5
79874;243083;9;5
79874;1040107;8;4
79874;746596;6;3
79874;695594;6;14
79874;1013793;7;5
79874;229900;8;10
79874;1086543;8;20
79874;235653;7;7
79874;231776;8;6
79874;1078680;8;1
79875;1096818;7;2
79875;520380;8;3
79875;826490;9;4
79875;1002334;8;4
79875;243083;5;4
79875;1004327;5;3
79875;1002767;9;35
79875;838819;9;7
79875;479745;7;2
79875;231776;8;5
79876;229900;9;10
79876;783663;7;2
79876;243083;6;4
79876;1042712;7;3
79876;1022450;7;3
79876;838819;7;7
79876;723457;9;3
79876;231776;9;5
79876;695594;7;15
79876;1078680;8;1
79877;229900;7;10
79877;1004327;9;2
79877;1051518;8;8
79877;773912;8;6
79877;723457;7;3
79877;812829;7;5
79877;695594;6;14
79877;1096818;8;2
79877;231776;7;5
79877;235653;8;7
79877;290478;8;3
79877;788975;9;3
79878;229900;5;10
79878;1051518;5;7
79878;788975;7;3
79878;1002767;5;35
79878;812829;8;5
79878;1042712;6;3
79878;1086543;8;20
79878;1022450;7;3
79878;1088126;9;8
79878;746596;8;4
79878;773912;5;6
79878;243083;6;4
79878;1078680;7;1
79879;1013793;7;6
79879;326779;9;9
79879;1002334;8;4
79879;783663;8;2
